Product UPC,Product,NACS CATEGORY,NACS SUBCATEGORY,BRAND,COMPANY,NACS Category Code,NACS Subcategory Code
0036251780002,ARRGN BSTRD YOURE NOT WRTHY 7.2 PERCENT,BEER,MICRO,ARROGANT BASTARD,STONE BREWING CO,04-00-00,04-06-00
0036300000013,OLD VNN OF STL RED HOT 12 CHIP 28 GRAM P,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300000044,OLD VNN OF STL HNY BBQ 12 CHIP 28 GRAM P,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300000105,OLD VNN OF STL WHT CHDR PPCRN 2.5 OUNCE,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-05-00
0036300001072,OLD VNN OF STL 1 OUNCE 28 GRAM SLTD FLAT,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300001089,OLD VNN OF STL PORK STEAK BBQ 1 OUNCE PO,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300001096,OLD VNN OF STL BBQ 1 OUNCE 28 GRAM SLTD,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300001102,OLD VNN OF STL CHDR SR CRM 1 OUNCE POT C,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300001119,OLD VNN OF STL RED HOT BBQ 1 OUNCE POT C,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300001140,OLD VNN OF STL HOT DGGTY HOT CHS BAG CHS,SALTY SNACKS,PUFFED CHEESE,OLD VIENNA OF ST. LOUIS HOT DIGGETY S,OLD VIENNA LLC,15-00-00,15-08-00
0036300001195,OLD VNN OF STL CHSY RED HOT 1 OUNCE POT,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300001225,OLD VNN OF STL RED HOT BBQ 1 OUNCE POT C,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300001300,OLD VNN OF STL RED HOT 1.625 OUNCE CRNCH,SALTY SNACKS,OTHER SALTY SNACKS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-07-00
0036300003403,OLD VNN OF STL SPICY BAG CURL CRCKL PORK,SALTY SNACKS,OTHER SALTY SNACKS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-07-00
0036300013129,OLD VNN OF STL RED HOT BBQ 1 OUNCE POT C,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300062615,SNDNC HOT .666 CUP 28 GRAM SLTD BAG CORN,SALTY SNACKS,TORTILLA CORN CHIPS,SUNDANCE,WEAVER POTATO CHIP CO. INC.,15-00-00,15-02-00
0036300062653,SNDNC HOT .666 CUP 28 GRAM BAG CORN CHIP,SALTY SNACKS,TORTILLA CORN CHIPS,SUNDANCE,WEAVER POTATO CHIP CO. INC.,15-00-00,15-02-00
0036300062660,OLD VNN OF STL SWEET AND TANGY BBQ CORN,SALTY SNACKS,TORTILLA CORN CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-02-00
0036300063032,OLD VNN OF STL RED HOT BBQ 1 OUNCE POT C,SALTY SNACKS,POTATO CHIPS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-01-00
0036300102304,OLD VNN OF STL CHS 1.75 CUP 30 GRAM BAG,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-05-00
0036300102328,OLD VNN OF STL HOT CHS 2 CUP 28 GRAM BAG,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-05-00
0036300111115,OLD VNN OF STL 1 OUNCE 28 GRAM BAG ON RI,SALTY SNACKS,OTHER SALTY SNACKS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-07-00
0036300200000,OLD VNN OF STL ORIG BAG CHCHR PORK RIND,SALTY SNACKS,OTHER SALTY SNACKS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-07-00
0036300200017,OLD VNN OF STL BAR B QUE BAG CHCHR PORK,SALTY SNACKS,OTHER SALTY SNACKS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-07-00
0036300200024,OLD VNN OF STL RED HOT BKD BAG PORK RIND,SALTY SNACKS,OTHER SALTY SNACKS,OLD VIENNA OF ST. LOUIS,OLD VIENNA LLC,15-00-00,15-07-00
0036600801501,CHAP STICK SUNSCRN TUBE LIP PROTECT .15,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600813016,CHAP STICK ULT LIP TREAT .15 OUNCE,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK ULTRA,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600813313,CHAP STICK CLSSC ORIG LIP MSTRZ .15 OUNC,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600813719,CHAP STICK LIP TREAT .15 OUNCE,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600814013,CHAP STICK STRWB LIP PROTECT .15 OUNCE,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600814815,CHAP STICK CLSSC ORIG LIP TREAT .15 OUNC,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600815010,CHAP STICK PRTCT PRTCT SNSCR SNSCR LIP P,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600828003,CHAP STICK LIP MSTRZ .15 OUNCE,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600828010,CHAP STICK ORIG LIP MSTRZ .15 OUNCE,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600833113,CHAP STICK LIP TREAT .15 OUNCE,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036600833311,CHAP STICK LIP BALM .15 OUNCE,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CHAP STICK,WYETH CONSUMER HEALTHCARE,21-00-00,21-05-00
0036602079175,RCL COUGH SPPRS NTRL HERB SGR BAG COUGH,HEALTH BEAUTY CARE,COUGH COLD REMEDIES,RICOLA,RICOLA LTD.,21-00-00,21-02-00
0036632038326,DNNN LIGHT FIT STRWB YGRT SHAKE AND DRIN,PACKAGED BEVERAGES,OTHER PACKAGED BEVERAGES,DANNON LIGHT FIT,"DANNON COMPANY INC., THE",07-00-00,07-06-00
0036632038333,DNNN LIGHT FIT MXD BRY YOG DRNK 7 FLUID,PACKAGED BEVERAGES,OTHER PACKAGED BEVERAGES,DANNON LIGHT FIT,"DANNON COMPANY INC., THE",07-00-00,07-06-00
0036669064978,CHEFS CHC BFFL CKN SRBTL BAG ENTREE 1 CO,COMMISSARY OTHER PACKAGED PRODUCTS,MEALS READY TO EAT,CHEF S CHOICE,HOME MARKET FOODS INC,11-00-00,11-07-00
0036784000103,MTHRS CHC BOX QRTR KSHR SWT CRM GRADE AA,OTHER DAIRY DELI PRODUCTS,BUTTER MARGARINE,MOTHERS CHOICE,LARSEN S CREAMERY INC,10-00-00,10-03-00
0036800073845,CTL BR DRRH 26 COUNT,HEALTH BEAUTY CARE,STOMACH REMEDIES,CTL BR,CTL BR,21-00-00,21-03-00
0036800081772,CTL BR PTRLM JELLY 3.75 OUNCE,HEALTH BEAUTY CARE,SKIN CARE LOTIONS EXTERNAL CARE,CTL BR,CTL BR,21-00-00,21-10-00
0036800104174,CTL BR TBLT 325 MLLGR COATED BTTL ASPRN,HEALTH BEAUTY CARE,ANALGESICS,CTL BR,CTL BR,21-00-00,21-01-00
0036800127210,CTL BR CPLT 500 MLLGR XTRA STREN PAIN RL,HEALTH BEAUTY CARE,ANALGESICS,CTL BR,CTL BR,21-00-00,21-01-00
0036800130050,CTL BR FAST PWRFL CNGST RLF MLTPL CLAIM,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,CTL BR,CTL BR,21-00-00,21-05-00
0036800144187,CTL BR TBLT 200 MLLGR COATED BTTL IN BOX,HEALTH BEAUTY CARE,ANALGESICS,CTL BR,CTL BR,21-00-00,21-01-00
0036800267114,CTL BR FIRST AID FOR TRTMN OF MINOR CUTS,HEALTH BEAUTY CARE,SKIN CARE LOTIONS EXTERNAL CARE,CTL BR,CTL BR,21-00-00,21-10-00
0036800683310,CTL BR NAIL POLISH REMOV 6 FLUID OUNCE,HEALTH BEAUTY CARE,COSMETICS,CTL BR,CTL BR,21-00-00,21-11-00
0036800917187,CTL BR FIRST AID HELPS PRVNT THE RISK OF,HEALTH BEAUTY CARE,SKIN CARE LOTIONS EXTERNAL CARE,CTL BR,CTL BR,21-00-00,21-10-00
0036920111113,GOOSE ISLAND HONKERS LONGNECK BOTTLE BEE,BEER,MICRO,GOOSE ISLAND,GOOSE ISLAND BEER CO,04-00-00,04-06-00
0036920111182,GOOSE ISLND SUMMER GRMN STY CRAFT BRWD A,BEER,MICRO,GOOSE ISLAND,GOOSE ISLAND BEER CO,04-00-00,04-06-00
0036920111823,GOOSE ISLND 312 URBAN WHEAT WHT LNGNC BT,BEER,MICRO,GOOSE ISLAND,GOOSE ISLAND BEER CO,04-00-00,04-06-00
0037000003229,CREST ADVNC FRML TTHPS 4.6 OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,CREST ADVANCED FORMULA,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000003762,SCOPE CLSSC ORIG MINT BTTL GRN MTHWS 1.4,HEALTH BEAUTY CARE,GROOMING AIDS,SCOPE,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000004455,DAWN ORIG BLUE LIQ BTTL ULTRA CONCEN DIS,NON EDIBLE GROCERY,DISH CARE,DAWN,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-02-00
0037000004707,GAIN FRSH LOCK ORIG 6 TOP LDR WSHLD BTTL,NON EDIBLE GROCERY,LAUNDRY CARE,GAIN,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000004714,TIDE ORIG 6 TOP LDR WSHLD BTTL LNDRY DET,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000006145,JOY ULT RFRSH LMN WITH NTRL CTRS EXTRC D,NON EDIBLE GROCERY,DISH CARE,JOY ULTRA,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-02-00
0037000006459,TIDE TO GO ENVLP ON CARD LNDRY STAIN ERA,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE TO GO,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000006619,MR CLEAN MAGIC ERSR HH SPONGE BOX CLEAN,NON EDIBLE GROCERY,HOUSEHOLD CARE,MR. CLEAN MAGIC ERASER,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000008033,CSCD FRSH BOX DSHWS DTRGN AND AID AUTO D,NON EDIBLE GROCERY,DISH CARE,CASCADE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-02-00
0037000018704,TIDE TO GO PEN ON CARD INSTN STAIN RMVR,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE TO GO,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000071006,FBRZ AIR EFFCT LINEN AND SKY LIQ CAN AIR,NON EDIBLE GROCERY,HOUSEHOLD CARE,FEBREZE AIR EFFECTS,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000106135,DOWNY APRIL FRSH 23 WASHLOAD BTTL FBRC S,NON EDIBLE GROCERY,LAUNDRY CARE,DOWNY,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000124429,SCRT PWDR FRSH ALMNM ZRCNM TRCHL GLY SOL,HEALTH BEAUTY CARE,GROOMING AIDS,SECRET,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000127833,GAIN KEEP IT FRESH FRML ORIG FRSH LNDRY,NON EDIBLE GROCERY,LAUNDRY CARE,GAIN,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000138754,TIDE ORIG 16 TOP LDR WSHLD LNDRY DET 25,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000154556,FBRZ TO GO ORIG LIQ BTTL FBRC RFRSH 2.8,NON EDIBLE GROCERY,HOUSEHOLD CARE,FEBREZE TO GO,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000171164,PMPRS STGS SNSTV PREMST WIPE 36 COUNT,HEALTH BEAUTY CARE,BABY CARE,PAMPERS STAGES SENSITIVE,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-09-00
0037000172819,CREST FRSHN BRTH TTHPS 2.7 OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,CREST,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000187257,HEAD SHLDR HYDRZ FRML NRML HAIR BTTL SHM,HEALTH BEAUTY CARE,GROOMING AIDS,HEAD SHOULDERS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000187295,HEAD SHLDR SHMP 6.8 FLUID OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,HEAD SHOULDERS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000195054,PMPRS NMBR 1 SNSTV WIPE PREMST BABY WIPE,HEALTH BEAUTY CARE,BABY CARE,PAMPERS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-09-00
0037000197409,FBRZ LIQ BTTL AUTO FBRC RFRSH 16.9 FLUID,NON EDIBLE GROCERY,HOUSEHOLD CARE,FEBREZE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000197430,FBRZ LGHTL SCNTD LIQ BTTL FBRC RFRSH 16.,NON EDIBLE GROCERY,HOUSEHOLD CARE,FEBREZE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000229216,CREST ANTCV REG TUBE IN BOX FLRD PASTE T,HEALTH BEAUTY CARE,GROOMING AIDS,CREST,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000277828,TIDE IMPRV FRML ORIG 15 TOP LDR WSHLD LN,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000278313,GAIN FRSH LOCK ORIG 15 TOP LDR WSHLD LND,NON EDIBLE GROCERY,LAUNDRY CARE,GAIN,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000304708,IVORY FLOWER AND BUTTERFLY BOTTLE CLEANS,HEALTH BEAUTY CARE,GROOMING AIDS,IVORY,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000305637,ALWYS SNTRY PAD 18 COUNT,HEALTH BEAUTY CARE,FEMININE HYGIENE,ALWAYS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-07-00
0037000306559,ALWYS ULT FLEXI WINGS SNTRY PAD 18 COUNT,HEALTH BEAUTY CARE,FEMININE HYGIENE,ALWAYS ULTRA,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-07-00
0037000308041,TIDE ORIG 15 TOP LDR WSHLD BOX LNDRY DET,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000316091,SCOPE BOTTLE 8.4 FLUID OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,SCOPE,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000348849,BNTY 12 INCH 12.1 INCH QLTD WHT PAPER NP,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,BOUNTY,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000349662,ALWYS QLTD REG FLEXI WING ULTRTHN WRAP S,HEALTH BEAUTY CARE,FEMININE HYGIENE,ALWAYS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-07-00
0037000349679,ALWYS QLTD REG FLEXI WING MAXI THIN WRAP,HEALTH BEAUTY CARE,FEMININE HYGIENE,ALWAYS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-07-00
0037000349686,ALWYS QLTD SUPER FLEXI WING SNTRY PAD 8,HEALTH BEAUTY CARE,FEMININE HYGIENE,ALWAYS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-07-00
0037000350385,PUFFS ULTRA NON LTN CUBE WHT STRNG FCL T,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,PUFFS ULTRA,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000351306,PUFFS ULTRA NON LTN RCTNG BOX WHT STRNG,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,PUFFS ULTRA,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000360001,BOUNCE OTDR FRSH BOX FBRC SFTNR PRDCT 25,NON EDIBLE GROCERY,LAUNDRY CARE,BOUNCE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000385837,CREST FRSHN BRTH TTHPS 4.4 OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,CREST,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000401483,CSCD LMN AUTO DISHW DET 45 OUNCE,NON EDIBLE GROCERY,DISH CARE,CASCADE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-02-00
0037000405092,SWFFR DSTR DSTR H DUST L ALLRG FIBER PLS,NON EDIBLE GROCERY,HOUSEHOLD CARE,SWIFFER DUSTERS,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000417583,CSCD FRSH PURE RINSE FRML BLUE WHT AUTO,NON EDIBLE GROCERY,DISH CARE,CASCADE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-02-00
0037000426882,ALWYS SNTRY LINER 20 COUNT,HEALTH BEAUTY CARE,FEMININE HYGIENE,ALWAYS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-07-00
0037000426899,ALWAYS REG SCNT THIN BAG SNTRY NPKN SANI,HEALTH BEAUTY CARE,FEMININE HYGIENE,ALWAYS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-07-00
0037000435150,MR CLEAN MAGIC ERSR SPONGE BOX CLEAN PAD,NON EDIBLE GROCERY,HOUSEHOLD CARE,MR. CLEAN MAGIC ERASER,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000436904,PMPRS STGS SNSTV PREMST WIPE 12 COUNT,HEALTH BEAUTY CARE,BABY CARE,PAMPERS STAGES SENSITIVE,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-09-00
0037000449805,CREST PRO HLTH FRSHN BRTH MTHWS 8.4 FLUI,HEALTH BEAUTY CARE,GROOMING AIDS,CREST PRO HEALTH,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000509547,TIDE PODS BRGHT LNDRY DET 16 COUNT,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE PODS,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000510420,TIDE ORIG 4 TOP LDR WSHLD CONCEN BOX LND,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000524014,DOWNY APRIL FRSH 12 WASHLOAD BTTL FBRC S,NON EDIBLE GROCERY,LAUNDRY CARE,DOWNY,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000810049,CHRMN ULTRA STRNG 82 COUNT TLT TISSUE 4,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN ULTRA STRONG,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000811138,FBRZ LINEN AND SKY LIQ CRDD CAR VENT AIR,NON EDIBLE GROCERY,HOUSEHOLD CARE,FEBREZE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000811169,FBRZ MDNGH STORM LIQ CRDD CAR VENT AIR F,NON EDIBLE GROCERY,HOUSEHOLD CARE,FEBREZE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000815396,BNTY RGLR ROLL 48 COUNT 10.4 INCH WHT PA,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,BOUNTY,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000823322,BNC OTDR FRSH FBRC SFTNR 34 COUNT,NON EDIBLE GROCERY,LAUNDRY CARE,BOUNCE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000827078,MR CLN KILLS 99 9 PRCNT OF BCTR MLTPR CL,NON EDIBLE GROCERY,HOUSEHOLD CARE,MR. CLEAN,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000841197,PUFF NON LTN CUP IN BOX 2 PLY WHT FCL TI,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,PUFFS,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000844099,CHRMN BASIC 385 COUNT HUGE ROLL UNSCNT T,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN BASIC,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000845706,PMPRS BAG ALCHL FREE PREMST WIPE 18 COUN,HEALTH BEAUTY CARE,BABY CARE,PAMPERS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-09-00
0037000855620,TIDE PODS BRGHT STAIN RMVR SPRNG MDW BAG,NON EDIBLE GROCERY,LAUNDRY CARE,TIDE PODS,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000858324,BNTY BASIC SLCT A SIZE 97 COUNT 6 INCH P,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,BOUNTY BASIC,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000859819,CHRMN BASIC 264 COUNT DBL ROLL UNSCNT TL,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN BASIC,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000859826,CHRMN BASIC 264 COUNT DBL ROLL UNSCNT TL,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN BASIC,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000865292,CHRMN ULTRA STRNG 82 COUNT TLT TISSUE 4,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN ULTRA STRONG,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000871477,CHRMN BASIC 385 COUNT HUGE ROLL UNSCNT T,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN BASIC,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000871484,CHRMN BASIC 385 COUNT HUGE ROLL UNSCNT T,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN BASIC,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000882756,BNTY RGLR ROLL 44 COUNT 10.4 INCH PAPER,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,BOUNTY,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000884361,CREST TTHPS 2.9 OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,CREST,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000901617,HEAD SHLDR SHMP CONDIT 8.45 FLUID OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,HEAD SHOULDERS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000901624,HEAD SHLDR SHMP CONDIT 8.45 FLUID OUNCE,HEALTH BEAUTY CARE,GROOMING AIDS,HEAD SHOULDERS,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000906278,FBRZ FRSH CTRS LIQ CRDD CAR VENT AIR FRS,NON EDIBLE GROCERY,HOUSEHOLD CARE,FEBREZE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-03-00
0037000909224,SCOPE CLSSC KILLS MLLNS OF BAD BRTH GERM,HEALTH BEAUTY CARE,GROOMING AIDS,SCOPE,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000939887,SCOPE CLSSC CLSSC FRESH BRTH FRESH BRTH,HEALTH BEAUTY CARE,GROOMING AIDS,SCOPE,"PROCTER GAMBLE COMPANY, THE",21-00-00,21-06-00
0037000941415,CHRMN ULTRA STRNG 77 COUNT TLT TISSUE 4,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN ULTRA STRONG,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000941422,CHRMN ULTRA STRNG 77 COUNT TLT TISSUE 6P,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN ULTRA STRONG,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000949930,BNTY PAPER TOWEL 15 COUNT,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,BOUNTY,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000950288,BNTY FULL SHEET 40 COUNT 10.2 INCH PAPER,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,BOUNTY,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000958604,BNC OTDR FRSH FBRC SFTNR 15 COUNT,NON EDIBLE GROCERY,LAUNDRY CARE,BOUNCE,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-01-00
0037000967989,CHRMN ESSNT 200 COUNT GIANT ROLL UNSCNT,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,CHARMIN ESSENTIALS,"PROCTER GAMBLE COMPANY, THE",20-00-00,20-04-00
0037000973324,VICKS VAPO INHLR WITH RFRSH VICKS VPRS V,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,VICKS VAPO INHALER,"RICHARDSON VICKS, INC. SUB P G",21-00-00,21-05-00
